date,NYT,MTCH,SIRI,MSGS,SNAP,LUMN,TTD,NXST,IRDM,TDS,CNK,MGNI,AD,BATRK,CARG,WLY,STGW,ZD,MUSA,WYNN,EAT,KMX,LEA,MHK,GAP,ETSY,URBN,CHDN,HRB,CROX,WH,FND,GNTX,MTN,MTH,MAT,TAP,PPC,CAG,CELH,SFM,LW,INGR,CPB,ELF,PSMT,CHEF,IPAR,CALM,FRPT,FIZZ,MZTI,CENT,COTY,RRC,PBF,SM,MTDR,NOV,MGY,AROC,MUR,CNX,OII,PTEN,CVI,WHD,DK,TDW,CRK,HP,BTU,ORI,ONB,HLI,FDS,AMG,PRI,WAL,PB,CBSH,KNSL,BOKF,VLY,OMF,WEX,GBCI,MKTX,RLI,SIGI,OZK,GMED,BIO,HSIC,PODD,RGEN,IONS,BRKR,HQY,CHE,LNTH,AMRX,RDNT,MMSI,ACAD,HAE,ITGR,ICUI,PBH,WMS,AYI,SPXC,R,FLS,SAIA,TTEK,OSK,BAH,DY,TTC,AGCO,TKR,ACM,AOS,KEX,MSA,GATX,ALK,QRVO,RMBS,VIAV,IDCC,FORM,AVT,DBX,SLAB,APPF,PLXS,EPAM,PEGA,CRUS,QLYS,CVLT,NOVT,SAIC,ITRI,WLK,ESI,NEU,MOS,EMN,CLF,EXP,SXT,HCC,BCPC,MTRN,SON,LPX,SLGN,CBT,AVNT,ASH,GPK,CTRE,ADC,CUBE,BRX,REXR,RHP,NNN,FR,STAG,VNO,MAC,EPRT,RYN,KRG,SBRA,CUZ,EPR,IRT,OGE,UGI,IDA,CWEN,SWX,ORA,POR,BKH,NJR,OGS,SR,NWE,OTTR,AWR,CPK,AVA,CWT,MGEE
2021-10-29,0.109481,-0.039557,-0.001639,0.019145,-0.288209,-0.042776,0.065576,-0.013359,0.017566,-0.038974,-0.021343,-0.034643,-0.041392,0.124905,0.067813,0.044325,0.131682,0.079714,-0.025768,0.059587,-0.144546,0.070022,0.098223,-0.001071,0.004606,0.205472,0.075446,-0.041986,-0.0772,0.125244,0.094313,0.125259,0.076887,0.03452,0.120722,0.175108,-0.049375,-0.031637,-0.040141,0.071373,-0.044454,-0.080169,0.07775,-0.036107,0.11222,-0.072211,0.070617,0.235522,-0.002766,0.092648,0.07449,0.00705,0.074583,0.07888,0.030491,0.126446,0.301423,0.100157,0.069413,0.173694,-0.007273,0.114537,0.157686,0.021021,-0.048889,0.15066,0.153235,0.082359,0.005804,-0.046377,0.132434,-0.196078,0.116731,0.00767,0.216938,0.124398,0.111126,0.095099,0.066807,0.058765,0.011912,0.15739,0.12976,-0.003756,-0.045545,-0.150108,0.004681,-0.028572,0.080184,0.037601,0.046315,0.007178,0.065326,0.002495,0.090736,0.005225,-0.049791,0.028169,0.021927,0.036829,-0.089174,0.02809,0.06073,-0.063231,0.080674,-0.026633,0.007611,0.003214,0.06915,0.042803,0.18567,0.08681,0.027082,-0.030285,0.313448,0.176242,0.045228,0.094644,0.114823,-0.017304,-0.002612,0.084531,0.08266,0.201733,0.092786,0.050309,0.059067,-0.098976,0.00622,0.048198,-0.021601,-0.007694,0.065631,0.030835,0.043463,0.346747,0.093771,-0.023375,0.180129,-0.065932,-0.018701,0.118519,-0.183375,0.116893,0.053702,0.028296,0.068027,0.047509,0.00366,0.163774,0.032659,0.217062,0.131138,0.05422,0.030082,0.055283,0.051573,-0.027358,-0.039759,0.047966,0.064446,0.16246,0.077312,0.046744,0.021162,0.076364,0.135397,0.070123,0.184141,0.021983,0.062346,0.118087,0.112127,0.014759,0.082586,0.066977,0.046244,-0.002947,-0.038723,0.070858,0.021814,0.16118,0.04645,0.018536,0.009093,0.172118,0.035437,0.085873,0.049372,0.05768,0.086182,0.062017,0.025826,-0.007679,0.107915,0.062208,0.091795,0.017638,0.03309,0.032517
2021-11-30,-0.129877,-0.137883,0.005049,-0.090971,-0.094523,0.059584,0.38059,0.001264,-0.051788,-0.056563,-0.174468,-0.347762,-0.047759,-0.074361,0.118068,-0.040428,-0.110599,-0.112263,0.065513,-0.097884,-0.175405,0.031624,-0.023625,-0.052706,-0.271485,0.095297,-0.008143,-0.02513,0.026441,0.015918,-0.059074,-0.051574,-0.027126,-0.037713,0.038175,-0.02751,0.007939,-0.002841,-0.051242,-0.291235,0.195122,-0.076493,-0.022052,0.009512,-0.067781,-0.003197,-0.108976,-0.049253,0.0,-0.307164,-0.079078,-0.14,-0.065917,0.147406,-0.161235,-0.142368,-0.155012,-0.060604,-0.149786,-0.091475,-0.082422,-0.040718,-0.066393,-0.213971,-0.175235,-0.185707,-0.158735,-0.19383,-0.140148,-0.180344,-0.269338,-0.162322,-0.072396,0.033958,-0.031585,0.057491,0.013457,-0.122794,-0.051519,-0.053512,-0.01007,0.111978,0.025156,0.013575,-0.044521,-0.155511,-0.017906,-0.135585,-0.031002,-0.032722,0.000895,-0.188545,-0.052197,-0.069286,-0.069608,-0.013769,-0.168497,0.009074,-0.173769,-0.034057,0.144934,-0.238616,-0.13284,-0.065418,0.069638,-0.254111,-0.114197,-0.033827,-0.067345,0.097666,-0.019861,0.001033,-0.015243,-0.108269,0.059301,0.051349,0.008844,-0.029572,0.177033,0.053315,-0.096734,-0.068381,0.008337,0.08184,-0.003625,-0.060785,0.038481,-0.080114,-0.130773,0.155995,-0.038312,0.014339,0.053796,-0.042099,-0.19285,0.039786,-0.085048,-0.036418,-0.096088,-0.03285,-0.007796,0.046674,0.022439,-0.064383,-0.065605,-0.203935,-0.042488,0.010444,-0.025617,-0.17681,0.002499,-0.155952,0.039498,0.017678,-0.101572,0.032073,0.174425,0.010626,0.111931,0.034991,-0.010169,0.020972,0.055768,-0.009533,-0.026024,-0.046121,-0.019814,-0.029864,0.042857,-0.09516,-0.027778,0.037438,0.003988,-0.046828,0.049655,-0.092649,0.011787,-0.008867,-0.067247,-0.046705,-0.076626,0.036818,0.007338,-0.049758,0.010058,0.061331,-0.041553,0.045406,-0.012979,-0.025275,-0.027242,-0.028224,-0.046367,-0.027436,0.060733,0.040849,-0.028306,-0.022293,0.038804,-0.038526
2021-12-31,0.016842,0.017386,0.040984,0.008475,-0.012182,0.017018,-0.113904,0.0099,0.073862,0.150011,0.03866,-0.007374,0.082789,0.021447,-0.102933,0.10867,0.123057,-0.026434,0.149484,0.049747,0.057514,-0.078018,0.094836,0.085244,0.067755,-0.202637,-0.07294,0.077695,0.006408,-0.218266,0.132491,0.008533,0.012199,-0.008861,0.081517,0.016502,0.051105,0.004273,0.11784,0.090046,0.121693,0.220724,0.044727,0.07761,0.10259,0.020218,0.071773,0.220374,0.025791,-0.118034,-0.073301,0.138757,0.092362,0.079137,-0.088446,0.035115,0.016552,-0.059842,0.14161,-0.005271,0.012178,-0.017682,0.008065,0.057998,0.200285,0.076873,0.044658,-0.044005,0.026846,0.0,0.055679,0.011045,0.035241,0.034104,-0.042457,0.03722,-0.033034,0.04159,-0.019402,0.021649,0.038162,0.143702,0.022091,0.031432,0.005021,0.110505,0.050245,0.166095,0.090679,0.084723,0.040707,0.152986,0.003147,0.09105,-0.077555,-0.075602,0.148302,0.036054,-0.190929,0.136523,0.07879,0.145933,0.11684,-0.008909,0.215625,0.034927,0.073363,0.049202,0.084004,0.100396,0.051502,0.026311,-0.007824,0.027287,0.017664,-0.079575,0.047491,0.010127,0.002995,-0.003454,0.052717,0.05256,0.12199,0.086021,0.137878,0.053307,0.062942,0.072679,0.06948,0.092565,0.189737,0.054779,0.090649,0.136752,-0.002844,0.051714,0.004731,0.139648,0.098431,-0.025871,0.147668,0.053189,0.096056,0.092165,-0.003576,0.106768,0.045308,0.061652,0.041074,0.150681,0.16709,0.069779,0.081036,0.028471,0.196371,0.071264,0.085991,-0.004129,0.198929,0.033036,0.070884,0.021625,0.065203,-0.008448,0.142893,0.059636,0.063473,0.117414,0.160845,0.188113,0.090022,0.100314,0.103291,0.04285,-0.083776,0.076252,0.075993,0.082505,0.047176,0.066737,0.035105,0.059509,0.118298,0.121504,0.083063,-0.034566,0.064428,0.050332,0.096373,0.100593,0.126576,0.196638,0.101585,0.045228,0.092216,0.098323,0.148904,0.10335,0.140454,0.133076
2022-01-31,-0.170016,-0.147826,0.001575,-0.044091,-0.308101,-0.01514,-0.241161,0.095377,-0.131025,-0.01737,-0.063276,-0.224571,-0.028554,-0.039146,-0.051724,-0.113847,-0.138408,-0.052318,-0.012949,0.004821,-0.092375,-0.146356,-0.085433,-0.133439,0.030517,-0.282543,-0.021798,-0.127024,-0.029711,-0.199657,-0.06358,-0.163757,-0.09594,-0.154925,-0.164099,-0.029685,0.028263,-0.008156,0.02695,-0.35993,-0.08558,0.013096,-0.020075,0.023772,-0.109907,-0.024053,-0.103904,-0.074182,0.054339,-0.023512,-0.01456,-0.041244,-0.118563,-0.192381,0.079641,0.22128,0.112958,0.212622,0.211808,0.146264,0.128341,0.210264,0.078545,0.152078,0.178698,0.161809,0.270915,0.035357,0.32493,-0.038319,0.21097,0.072492,0.042718,0.011589,0.026662,-0.131931,-0.111239,0.006981,-0.078588,0.01314,0.002473,-0.15793,-0.02787,0.012364,0.032374,0.146663,-0.082584,-0.162399,-0.065299,-0.0371,0.012926,-0.075762,-0.206255,-0.028763,-0.067914,-0.251095,0.045021,-0.206293,0.207957,-0.113659,-0.120457,-0.075157,-0.144802,-0.109952,-0.036418,-0.088424,-0.083888,-0.101036,-0.06925,-0.16925,-0.094794,-0.12567,-0.112095,0.066013,-0.156514,-0.180271,0.009759,-0.095058,-0.101003,-0.03333,0.010171,-0.035936,-0.104533,-0.106544,0.096937,-0.089825,0.002495,0.050672,-0.122195,-0.140864,-0.065834,-0.031479,-0.065179,-0.021101,0.008557,-0.199738,-0.04791,-0.191574,-0.287695,-0.112681,-0.028037,-0.066171,-0.021184,-0.216809,-0.014378,-0.095155,0.015649,-0.075782,-0.013568,0.016798,-0.016376,-0.212678,-0.123813,-0.153108,0.019059,-0.12847,-0.098868,-0.021593,-0.15201,0.045285,-0.02153,-0.110456,-0.107932,-0.030256,-0.070959,-0.080467,-0.108417,0.007518,-0.097892,-0.038712,-0.065217,-0.081873,-0.106341,-0.006968,-0.042824,-0.079085,-0.094648,-0.032897,0.005171,-0.035454,-0.06865,-0.10995,-0.001134,-0.012198,-0.02727,-0.065224,-0.026695,-0.140479,-0.007181,-0.040102,-0.020701,0.003867,0.010733,0.016795,-0.112293,-0.108372,-0.065839,0.046364,-0.135959,-0.058602
2022-02-28,0.098926,-0.010737,0.008542,0.041729,0.227412,-0.161812,0.22692,0.124536,0.1034,-0.123737,0.161589,0.074429,-0.101567,-0.085185,0.518809,-0.00867,0.014726,-0.042452,-0.079481,0.012522,0.280939,-0.016551,-0.059646,-0.108254,-0.194798,-0.013942,-0.042131,0.145364,0.085302,-0.184077,0.029303,-0.120493,-0.035987,-0.059726,-0.033814,0.194073,0.094838,-0.156954,0.006042,0.338571,0.049374,0.038532,-0.062936,0.019266,-0.105886,0.024604,0.100871,-0.061534,0.135128,0.023648,-0.014775,0.059457,0.020479,0.081368,0.192208,0.049242,0.082292,0.107885,0.044458,0.043228,0.006736,0.102334,0.101821,0.123561,0.448796,-0.109575,0.047818,0.11018,0.043693,0.066838,0.272119,0.605556,0.028092,-0.002728,-0.032179,-0.035437,-0.053625,-0.155008,-0.051566,0.016519,0.041648,0.047124,0.006588,0.003593,0.004657,0.046776,0.066821,0.10936,-0.02886,0.058238,0.003629,0.053799,0.043736,0.147145,0.067298,-0.008269,0.049686,0.057349,0.005052,0.020805,0.881936,0.022573,-0.041942,0.172768,0.129835,0.193588,0.069634,0.109533,0.054562,0.033075,-0.047826,-0.028363,0.085201,-0.068976,0.010377,0.14217,-0.021205,0.057629,0.032863,-0.028681,0.026859,-0.014231,0.051063,-0.102591,-0.00046,0.015617,0.026024,0.025575,-0.003642,0.069307,-0.003645,-0.066782,-0.052644,0.042369,-0.083232,-0.069496,-0.018393,0.050955,-0.563679,-0.121951,-0.028734,-0.022085,-0.067447,-0.010645,0.068999,-0.231129,0.121232,0.098917,-0.060076,0.312391,-0.003868,0.304551,-0.061845,-0.026088,0.20229,-0.058527,0.009913,0.04469,0.086545,-0.064761,0.337299,0.052642,-0.036081,0.088313,-0.174918,-0.015318,-0.049862,-0.009464,-0.041547,-0.003281,-0.039883,-0.052649,-0.085351,0.055352,-0.066468,-0.047834,0.08648,0.050288,0.009723,0.001815,0.138378,0.099173,-0.009757,-0.15237,-0.050304,0.002251,0.049807,0.046801,-0.033688,0.042505,0.084805,0.075527,0.018052,0.040606,-0.01757,-0.083617,-0.023934,0.014253,-0.0793,-0.06491
2022-03-31,0.042055,-0.024666,0.074676,0.036763,-0.098898,0.114242,-0.18835,0.018536,0.018439,0.098675,-0.014823,-0.093964,0.098873,0.12996,-0.123633,0.054065,-0.044855,-0.037972,0.106341,-0.078364,-0.102962,-0.117534,-0.088779,-0.117772,-0.032303,-0.197624,-0.087241,-0.079254,0.060747,-0.087543,-0.016197,-0.152897,-0.03634,0.006339,-0.196287,-0.110889,0.030659,0.064461,-0.040034,-0.136328,0.122893,-0.098149,-0.010609,-0.008895,-0.022701,0.084571,-0.00761,-0.046122,0.247346,0.077812,-0.011588,-0.108991,-0.071398,-0.019629,0.323747,0.466306,0.096874,0.069184,0.146151,0.058165,0.10539,0.164984,0.268054,0.035519,0.075803,0.46866,0.120016,0.231573,0.467927,0.572289,0.180789,0.414648,-0.009714,-0.096811,-0.142829,0.069098,0.018719,0.053353,-0.116492,-0.061308,0.001177,0.087726,-0.0852,-0.060352,-0.070028,0.058988,-0.092419,-0.108093,0.089951,0.074168,-0.091876,0.049204,-0.100214,0.009377,0.006423,-0.043772,0.109646,-0.086258,0.255632,0.059086,0.156629,-0.07947,-0.093231,0.022913,-0.046832,0.095477,-0.039347,-0.059519,-0.1107,0.017906,0.038,-0.025444,0.006215,0.189025,-0.151133,0.038861,-0.09357,0.088611,0.094188,-0.08869,0.215296,-0.07413,0.057115,-0.068387,0.108058,-0.04601,0.156616,0.03331,-0.092704,0.181111,-0.019512,-0.009624,0.038034,-0.02918,0.02468,-0.022835,0.000619,0.004173,0.427726,-0.073922,-0.023944,0.136462,0.054681,0.041426,0.051089,0.105098,0.118665,-0.109032,0.027604,0.271127,-0.047238,0.440519,-0.060124,0.02216,0.180217,-0.011855,0.026212,0.065395,-0.136623,0.107849,-0.064926,-0.079315,0.066428,-0.02237,0.118423,0.037926,0.088033,0.027469,0.068031,0.052889,0.054682,0.080252,0.06442,0.047135,0.022223,0.010908,0.042533,0.038303,0.108711,0.042972,0.104016,0.050999,0.086019,-0.047831,0.109764,0.093114,0.103608,0.148774,0.094986,0.100443,0.060192,0.061981,0.080074,0.010739,0.010346,0.057747,0.039731,0.011651,0.041278,0.107887
2022-04-29,-0.162439,-0.272117,-0.093656,-0.096175,-0.209225,-0.107365,-0.14917,-0.159486,-0.114335,-0.029661,-0.082176,-0.269493,-0.047966,-0.100322,-0.230334,-0.034284,-0.063536,-0.087001,0.168234,-0.116127,-0.047956,-0.110904,-0.102742,0.135749,-0.108486,-0.250161,-0.05217,-0.084949,0.001152,-0.130497,0.038611,-0.015802,0.010502,-0.023475,0.041903,0.094552,0.014238,0.129482,0.049734,-0.05763,-0.068168,0.103322,-0.023408,0.068264,-0.058072,0.007354,0.122699,-0.071777,-0.024743,-0.090511,0.013334,0.040429,-0.003867,-0.097887,-0.014483,0.192449,-0.087579,-0.07852,-0.075472,-0.017336,-0.056338,-0.057193,-0.008205,-0.252639,0.062016,-0.018403,-0.120021,0.140433,-0.081877,0.304981,0.07597,-0.077048,-0.149208,-0.074481,-0.051367,-0.070621,-0.109117,-0.053063,-0.081019,-0.057654,-0.044978,-0.02776,-0.117296,-0.079878,-0.031217,-0.068422,-0.083511,-0.225132,0.037513,-0.078335,-0.09324,-0.102467,-0.090851,-0.069847,-0.102857,-0.164017,-0.007559,-0.10591,-0.075919,-0.029928,0.200687,-0.074341,-0.128297,-0.067799,-0.238646,-0.198513,-0.067022,-0.038852,0.03249,-0.137615,-0.088168,-0.151994,-0.11887,-0.088858,-0.155278,-0.155572,-0.08157,-0.070697,-0.10865,-0.059483,-0.127577,-0.050412,-0.07955,-0.08137,-0.096828,-0.090505,-0.16168,-0.062403,-0.083159,-0.218877,-0.108209,-0.103703,-0.093267,0.075634,-0.064516,-0.101798,-0.08259,-0.00819,-0.106605,-0.050341,-0.106027,-0.043045,-0.080633,-0.095509,-0.093214,-0.093014,0.025527,-0.058447,0.000709,-0.061353,-0.083794,-0.208631,-0.039264,0.007743,-0.081919,-0.098756,-0.006881,-0.01039,0.038635,-0.040234,-0.037422,0.025833,0.06666,0.087825,-0.160104,0.026959,-0.086873,-0.007477,0.046253,0.007653,-0.012957,-0.063156,-0.09468,-0.145852,-0.197571,-0.051383,0.050584,-0.011762,-0.215581,-0.101921,-0.03513,0.031013,-0.04213,-0.053009,-0.088245,-0.163791,0.125431,-0.050471,-0.141795,-0.049078,-0.058875,-0.043857,0.013796,-0.06282,-0.07264,-0.116378,-0.091391,-0.10144,-0.125,-0.024063
2022-05-31,-0.099948,-0.004674,0.070447,0.010795,-0.504216,0.241943,-0.116599,0.112234,0.039205,-0.032205,0.070618,0.13886,0.067061,-0.022302,-0.225214,0.040676,0.166667,-0.136034,0.067769,-0.062145,-0.164602,0.157263,0.101767,0.002836,-0.111917,-0.12952,-0.115546,-0.002513,0.351745,-0.16062,-0.089018,-0.053688,0.058944,-0.007672,0.033434,0.03332,0.0314,0.175309,-0.058402,0.290192,-0.09094,0.026206,0.11256,0.014613,0.094122,-0.010321,-0.02377,-0.097027,-0.111669,-0.229031,0.125907,-0.214461,0.031742,-0.125771,0.133934,0.142464,0.35857,0.248704,0.103144,0.188038,0.170578,0.11987,0.056934,0.122683,0.160584,0.391533,0.052122,0.204959,0.27505,0.133295,0.100012,0.042844,0.086779,0.058082,0.031817,-0.051577,0.064194,-0.023141,0.074241,0.108902,0.011847,-0.007563,0.051956,0.060935,-0.021145,0.024302,0.057911,0.071417,0.057523,-0.033628,0.079386,0.005738,0.050248,0.05598,-0.106741,0.045981,-0.006529,0.087645,0.004172,-0.013507,0.031772,-0.059585,0.052821,-0.009998,-0.124187,0.24847,0.061328,-0.151175,0.021222,0.069968,0.014726,0.201193,0.15315,-0.036992,-0.040639,-0.029137,0.009359,0.051819,0.096573,0.029452,0.045735,0.065202,-0.010062,0.028923,0.035736,0.060429,0.044105,-0.112705,-0.017841,0.007627,0.009066,0.148461,0.077408,0.109712,-0.041839,0.105626,-0.035432,0.045107,0.277482,-0.353179,0.075726,-0.041092,0.000164,-0.0446,0.040009,0.080159,0.046346,0.036387,0.015126,0.003685,0.072952,-0.090624,0.058709,0.03856,0.003825,0.009984,-0.035684,-0.047906,0.073589,-0.009068,0.154256,-0.000813,0.022677,0.021101,0.143122,0.027811,-0.062723,-0.039402,-0.181574,-0.044823,0.010493,-0.083621,-0.104386,-0.08385,-0.052176,-0.046666,-0.045834,-0.06009,0.230766,-0.037605,-0.018985,-0.137564,0.067735,0.246064,0.043953,0.159405,0.064134,0.08238,0.040566,0.054892,0.063948,0.038957,0.076289,0.08079,0.135687,0.012285,0.067109,0.081535,0.039833,0.024185
2022-06-30,-0.19107,-0.115385,-0.042188,-0.078482,-0.069454,-0.108659,-0.195197,-0.070426,0.012126,-0.098859,-0.11543,-0.191993,-0.056985,-0.022403,-0.151264,-0.098187,-0.313527,-0.02371,-0.06523,-0.137973,-0.274135,-0.088546,-0.102082,-0.122791,-0.252946,-0.09751,-0.113539,-0.053846,0.00988,-0.127152,-0.176107,-0.165429,-0.100064,-0.128056,-0.150158,-0.111067,-0.016992,-0.062725,0.041046,-0.027277,-0.065338,0.057413,-0.062136,0.002922,0.152517,-0.089024,0.088441,-0.002661,0.035198,-0.279005,-0.013903,0.063542,-0.061089,0.12976,-0.270987,-0.125904,-0.291692,-0.234975,-0.152507,-0.239768,-0.175473,-0.288307,-0.242173,-0.160377,-0.172269,-0.027011,-0.231782,-0.113855,-0.171316,-0.374093,-0.144787,-0.096569,-0.056025,-0.069811,-0.07587,0.007308,-0.127376,-0.050079,-0.132358,-0.05102,-0.047342,0.044388,-0.122897,-0.172476,-0.151611,-0.086446,-0.02045,-0.091132,-0.037401,0.096343,-0.095008,-0.157057,-0.079566,-0.103923,0.020892,-0.012586,0.013691,0.004482,-0.019016,-0.030987,-0.03634,-0.123967,-0.158305,-0.11598,-0.127554,0.030351,-0.114314,-0.094968,0.053386,-0.177518,-0.119872,0.049871,-0.111972,-0.084692,-0.048535,0.011707,-0.115918,0.057872,-0.000752,-0.077544,-0.229689,-0.131325,-0.066285,-0.090485,-0.099067,-0.050357,-0.123061,-0.17012,-0.155973,-0.143825,-0.085695,-0.06877,-0.056746,-0.110239,0.007198,-0.059936,-0.095229,-0.074292,-0.129209,-0.033726,-0.110375,-0.034741,0.030979,-0.013744,0.075555,-0.04224,-0.258042,-0.163927,-0.080207,-0.24432,-0.178712,-0.336928,-0.156184,-0.078683,-0.08953,0.042675,-0.100634,-0.024457,-0.241095,-0.056152,-0.156328,-0.180987,-0.037096,-0.075678,0.010036,0.040112,-0.031035,-0.171042,-0.093431,-0.148505,-0.029345,-0.101172,-0.069093,-0.182208,-0.258724,-0.048973,-0.086185,-0.175095,-0.004985,-0.15398,-0.07882,-0.112304,-0.066344,-0.088537,-0.028435,-0.005991,-0.064963,-0.066818,-0.009066,-0.050744,-0.022209,-0.066996,-0.041744,-0.027509,0.02661,0.028517,-0.025904,0.001612,0.035029,-0.019403
2022-07-29,0.148642,0.051944,0.089723,0.018411,-0.247525,-0.001834,0.074242,0.156496,0.190362,0.001267,0.220372,-0.13964,0.011395,0.152917,0.130293,0.101345,0.217311,0.098752,0.221111,0.114075,0.259646,0.100133,0.200572,0.035378,0.188473,0.416746,0.097535,0.09539,0.13137,0.471954,0.056147,0.279701,0.013315,0.087503,0.217931,0.038961,0.096129,0.004483,-0.000876,0.363163,0.091627,0.11475,0.031987,0.034992,0.092894,-0.073293,-0.110054,0.142485,0.049334,0.029871,0.10707,0.027955,0.021688,-0.086142,0.336162,0.149207,0.20737,0.24018,0.100533,0.149594,0.020557,0.163962,0.04921,-0.005618,0.050127,0.001194,0.032779,0.040496,0.044571,0.318708,0.075244,-0.01594,0.040698,0.177146,0.071329,0.1173,0.083876,0.075194,0.08187,0.08525,0.058492,0.059093,0.164726,0.122958,-0.004815,0.068462,0.063555,0.057693,-0.056694,-0.10444,0.077851,0.045422,0.137899,0.027235,0.13701,0.313793,0.014587,0.092256,-0.052452,0.024926,0.161896,0.113208,0.190394,0.059149,0.042583,0.066125,-0.010897,0.077742,0.02568,0.316754,0.185068,0.119039,0.102167,0.181977,0.26516,0.122446,0.04821,0.062196,0.10877,0.134582,0.103546,0.232422,0.106486,0.162472,0.042735,0.060048,0.064677,0.106866,0.103372,0.176361,0.11867,0.015381,-0.081849,0.116371,0.083373,0.051776,0.123235,0.196815,0.184782,-0.160744,0.178109,-0.030284,-0.108267,0.271543,0.044742,0.181469,-0.006937,0.110112,0.032695,0.11497,0.06862,0.152245,0.150173,0.072367,0.043123,0.0464,0.111352,0.113079,0.214081,0.076179,0.164132,0.076597,-0.025036,0.085366,0.119848,0.106769,0.073736,0.160742,0.135788,0.16454,0.12028,0.094145,0.065638,0.062959,0.218139,0.122382,0.009898,0.164348,0.101646,0.066938,0.152604,0.070912,0.076823,0.117845,0.054758,0.077497,-0.001378,0.104531,0.06228,0.060877,0.037278,0.046188,0.011699,-0.059053,0.046775,0.069439,0.05851,-0.028729,0.081548,0.045612
2022-08-31,-0.045696,-0.228891,-0.085329,0.042203,0.101215,-0.063644,0.393333,0.02034,-0.007158,0.029095,-0.23186,-0.014398,-0.023899,-0.011926,-0.230136,-0.118537,0.025719,-0.056295,0.021547,-0.045526,-0.116757,-0.111513,-0.077637,-0.141034,-0.049896,0.018222,-0.01709,-0.060582,0.126126,0.028755,-0.058637,0.009805,-0.032955,-0.052503,-0.112684,-0.046552,-0.13523,-0.092445,0.014582,0.163332,0.045586,0.001369,-0.042977,0.020871,0.137191,-0.040412,-0.036695,-0.059303,0.048914,-0.185442,0.023625,0.273229,-0.078911,0.025956,-0.00635,0.024288,0.067587,0.033259,-0.050511,-0.006393,-0.107581,0.116985,0.023162,-0.166667,-0.097256,0.069261,-0.037087,0.066943,0.005901,0.230383,-0.071137,0.174845,-0.008979,-0.033376,-0.071665,0.010556,0.007832,-0.011098,0.008895,-0.043326,-0.010361,0.043142,0.015235,-0.005988,-0.036801,-0.071957,0.011779,-0.079557,0.000322,0.023599,0.010723,0.008519,-0.13887,-0.068756,0.030952,0.028168,0.132055,-0.182358,0.135981,-0.009407,0.027112,-0.387006,-0.023335,0.030445,0.118448,0.079724,-0.097582,-0.102557,-0.161333,0.145183,-0.101261,-0.035008,-0.016681,-0.099586,-0.130418,-0.112523,-0.069659,0.001628,0.086855,-0.035586,0.00021,-0.03214,0.015972,-0.107792,0.057062,-0.070614,-0.036309,-0.01737,-0.137311,0.020174,-0.048649,-0.182929,-0.176603,-0.083142,-0.059367,-0.15019,-0.004224,-0.002342,0.221188,-0.088169,-0.102621,0.241825,-0.032091,-0.133009,-0.059874,-0.185274,0.016601,-0.051145,-0.075901,0.025661,-0.051392,-0.024845,-0.054013,-0.073389,0.045323,-0.029022,0.054759,0.000541,-0.144654,0.027158,-0.026027,0.015759,0.016164,0.000899,0.0431,-0.050775,0.003924,-0.073339,-0.048922,-0.07138,-0.056921,-0.024447,-0.056797,-0.120826,-0.085788,-0.06136,-0.059073,-0.026646,-0.009244,-0.12966,-0.186811,-0.123874,-0.013145,-0.084801,-0.015573,-0.002128,-0.09735,0.08153,0.006428,-0.014845,-0.044382,-0.071498,-0.071106,-0.044545,0.080586,-0.043837,-0.078976,-0.029056,-0.021812,-0.048599
